,Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w
662,5,2,0.842035,0.652179,0.372732
663,5,2,0.806139,0.519633,0.411193
664,5,2,0.826891,0.574266,0.462475
665,5,2,0.547102,0.229558,0.436834
666,5,2,0.600948,0.266831,0.488116
667,5,2,0.464492,0.187033,0.526578
668,5,2,0.519633,0.213494,0.57786
669,5,2,0.199289,0.207252,0.552219
670,5,2,0.229558,0.182456,0.603501
671,5,2,0.168678,0.258408,0.641963
672,5,2,0.187033,0.222542,0.693245
673,5,2,0.23963,0.562823,0.667604
674,5,2,0.207252,0.507963,0.718886
675,5,2,0.300532,0.641627,0.757347
676,5,2,0.258408,0.58973,0.808629
677,5,2,0.616055,0.837302,0.782988
678,5,2,0.562823,0.823192,0.83427
679,5,2,0.689857,0.842035,0.872732
680,5,2,0.641627,0.841096,0.924014
681,5,2,0.842677,0.676395,0.898373
682,5,2,0.837302,0.721248,0.949655
683,5,2,0.76037,0.437177,0.500937
684,5,2,0.792748,0.492037,0.552219
685,5,2,0.699468,0.358373,0.590681
686,5,2,0.741592,0.41027,0.641963
687,5,2,0.383945,0.162698,0.616322
688,5,2,0.437177,0.176808,0.667604
689,5,2,0.310143,0.157965,0.706065
690,5,2,0.358373,0.158904,0.757347
691,5,2,0.157323,0.323605,0.731706
692,5,2,0.162698,0.278752,0.782988
693,5,2,0.165883,0.399052,0.82145
694,5,2,0.157965,0.347821,0.872732
695,5,2,0.373025,0.712201,0.847091
696,5,2,0.323605,0.666281,0.898373
697,5,2,0.452898,0.770442,0.936834
698,5,2,0.399052,0.733169,0.988116
699,5,2,0.752625,0.826891,0.962475
700,5,2,0.834117,0.600948,0.654783
701,5,2,0.842035,0.652179,0.706065
702,5,2,0.626975,0.287799,0.680424
703,5,2,0.676395,0.333719,0.731706
704,5,2,0.547102,0.229558,0.770168
705,5,2,0.600948,0.266831,0.82145
706,5,2,0.247375,0.173109,0.795809
707,5,2,0.287799,0.160824,0.847091
708,5,2,0.199289,0.207252,0.885552
709,5,2,0.229558,0.182456,0.936834
710,5,2,0.193861,0.480367,0.911193
711,5,2,0.173109,0.425734,0.962475
712,5,2,0.806139,0.519633,0.744527
713,5,2,0.826891,0.574266,0.795809
714,5,2,0.76037,0.437177,0.83427
715,5,2,0.792748,0.492037,0.885552
716,5,2,0.464492,0.187033,0.859911
717,5,2,0.519633,0.213494,0.911193
718,5,2,0.383945,0.162698,0.949655
719,5,2,0.168678,0.258408,0.975296
720,5,2,0.699468,0.358373,0.924014
721,5,2,0.741592,0.41027,0.975296
722,5,2,0.834117,0.600948,0.988116
723,5,3,0.745844,0.848817,0.00488
724,5,3,0.586209,0.844408,0.011682
725,5,3,0.518112,0.819075,0.0559
726,5,3,0.815513,0.805055,0.042295
727,5,3,0.777181,0.835405,0.086512
728,5,3,0.834672,0.778484,0.123927
729,5,3,0.803967,0.816486,0.168145
730,5,3,0.247173,0.593624,0.025288
731,5,3,0.340115,0.69788,0.062703
732,5,3,0.281739,0.6371,0.106921
733,5,3,0.629992,0.854279,0.093315
734,5,3,0.563741,0.837339,0.137533
735,5,3,0.67164,0.858332,0.174948
736,5,3,0.608323,0.850063,0.219165
737,5,3,0.848337,0.74734,0.20556
738,5,3,0.825762,0.79237,0.249778
739,5,3,0.856281,0.712135,0.287193
740,5,3,0.842208,0.763453,0.33141
741,5,3,0.196033,0.183514,0.001478
742,5,3,0.237949,0.157185,0.045696
743,5,3,0.155026,0.411791,0.032091
744,5,3,0.142785,0.347007,0.076308
745,5,3,0.170303,0.456942,0.113723
746,5,3,0.1495,0.389714,0.157941
747,5,3,0.382451,0.734474,0.144336
748,5,3,0.319889,0.678325,0.188553
749,5,3,0.426717,0.767217,0.225968
750,5,3,0.360997,0.716622,0.270186
751,5,3,0.71047,0.856501,0.25658
752,5,3,0.651126,0.857039,0.300798
753,5,3,0.745844,0.848817,0.338213
754,5,3,0.691448,0.858152,0.382431
755,5,3,0.853034,0.730211,0.413043
756,5,3,0.858064,0.693188,0.494676
757,5,3,0.504861,0.192043,0.015084
758,5,3,0.391677,0.149937,0.052499
759,5,3,0.458989,0.171117,0.096716
760,5,3,0.174238,0.20763,0.083111
761,5,3,0.208828,0.173384,0.127329
762,5,3,0.157792,0.236547,0.164744
763,5,3,0.184487,0.194945,0.208961
764,5,3,0.190993,0.502799,0.195356
765,5,3,0.16197,0.434231,0.239574
766,5,3,0.216758,0.548611,0.276989
767,5,3,0.179991,0.479829,0.321206
768,5,3,0.472186,0.795573,0.307601
769,5,3,0.404387,0.751362,0.351819
770,5,3,0.518112,0.819075,0.389233
771,5,3,0.449347,0.781974,0.433451
772,5,3,0.777181,0.835405,0.419846
773,5,3,0.728627,0.853385,0.464063
774,5,3,0.803967,0.816486,0.501478
775,5,3,0.762051,0.842815,0.545696
776,5,3,0.858376,0.673447,0.035492
777,5,3,0.680111,0.321675,0.021887
778,5,3,0.736029,0.3844,0.066104
779,5,3,0.639003,0.283378,0.103519
780,5,3,0.699596,0.341963,0.147737
781,5,3,0.348874,0.142961,0.134131
782,5,3,0.413791,0.155592,0.178349
783,5,3,0.308552,0.141848,0.215764
784,5,3,0.370008,0.145721,0.259982
785,5,3,0.146966,0.269789,0.246376
786,5,3,0.165328,0.221516,0.290594
787,5,3,0.141936,0.306812,0.328009
788,5,3,0.151663,0.25266,0.372227
789,5,3,0.247173,0.593624,0.358621
790,5,3,0.203266,0.525758,0.402839
791,5,3,0.281739,0.6371,0.440254
792,5,3,0.231413,0.571264,0.484472
793,5,3,0.563741,0.837339,0.470866
794,5,3,0.495139,0.807957,0.515084
795,5,3,0.608323,0.850063,0.552499
796,5,3,0.541011,0.828883,0.596716
797,5,3,0.825762,0.79237,0.583111
798,5,3,0.791172,0.826616,0.627329
799,5,3,0.842208,0.763453,0.664744
800,5,3,0.815513,0.805055,0.708961
801,5,3,0.83803,0.565769,0.072907
802,5,3,0.854586,0.631911,0.117125
803,5,3,0.820009,0.520171,0.15454
804,5,3,0.844974,0.588209,0.198757
805,5,3,0.595613,0.248638,0.185152
806,5,3,0.659885,0.30212,0.22937
807,5,3,0.550653,0.218026,0.266785
808,5,3,0.617549,0.265526,0.311002
809,5,3,0.271373,0.146615,0.297397
810,5,3,0.32836,0.141668,0.341614
811,5,3,0.237949,0.157185,0.379029
812,5,3,0.28953,0.143499,0.423247
813,5,3,0.142785,0.347007,0.409642
814,5,3,0.143719,0.287865,0.453859
815,5,3,0.1495,0.389714,0.491274
816,5,3,0.141624,0.326553,0.535492
817,5,3,0.319889,0.678325,0.521887
818,5,3,0.263971,0.6156,0.566104
819,5,3,0.360997,0.716622,0.603519
820,5,3,0.300404,0.658037,0.647737
821,5,3,0.651126,0.857039,0.634131
822,5,3,0.586209,0.844408,0.678349
823,5,3,0.691448,0.858152,0.715764
824,5,3,0.629992,0.854279,0.759982
825,5,3,0.853034,0.730211,0.746376
826,5,3,0.834672,0.778484,0.790594
827,5,3,0.858064,0.693188,0.828009
828,5,3,0.848337,0.74734,0.872227
829,5,3,0.796734,0.474242,0.236172
830,5,3,0.829697,0.543058,0.28039
831,5,3,0.768587,0.428736,0.317805
832,5,3,0.809007,0.497201,0.362023
833,5,3,0.504861,0.192043,0.348417
834,5,3,0.573283,0.232783,0.392635
835,5,3,0.458989,0.171117,0.43005
836,5,3,0.527814,0.204427,0.474268
837,5,3,0.208828,0.173384,0.460662
838,5,3,0.254156,0.151183,0.50488
839,5,3,0.184487,0.194945,0.542295
840,5,3,0.222819,0.164595,0.586512
841,5,3,0.16197,0.434231,0.572907
842,5,3,0.145414,0.368089,0.617125
843,5,3,0.179991,0.479829,0.65454
844,5,3,0.155026,0.411791,0.698757
845,5,3,0.404387,0.751362,0.685152
846,5,3,0.340115,0.69788,0.72937
847,5,3,0.449347,0.781974,0.766785
848,5,3,0.382451,0.734474,0.811002
849,5,3,0.728627,0.853385,0.797397
850,5,3,0.67164,0.858332,0.841614
851,5,3,0.762051,0.842815,0.879029
852,5,3,0.71047,0.856501,0.923247
853,5,3,0.856281,0.712135,0.953859
854,5,3,0.858376,0.673447,0.368825
855,5,3,0.736029,0.3844,0.399438
856,5,3,0.783242,0.451389,0.443655
857,5,3,0.699596,0.341963,0.48107
858,5,3,0.752827,0.406376,0.525288
859,5,3,0.413791,0.155592,0.511682
860,5,3,0.481888,0.180925,0.5559
861,5,3,0.370008,0.145721,0.593315
862,5,3,0.436259,0.162661,0.637533
863,5,3,0.165328,0.221516,0.623927
864,5,3,0.196033,0.183514,0.668145
865,5,3,0.151663,0.25266,0.70556
866,5,3,0.174238,0.20763,0.749778
867,5,3,0.203266,0.525758,0.736172
868,5,3,0.170303,0.456942,0.78039
869,5,3,0.231413,0.571264,0.817805
870,5,3,0.190993,0.502799,0.862023
871,5,3,0.495139,0.807957,0.848417
872,5,3,0.426717,0.767217,0.892635
873,5,3,0.541011,0.828883,0.93005
874,5,3,0.472186,0.795573,0.974268
875,5,3,0.791172,0.826616,0.960662
876,5,3,0.854586,0.631911,0.450458
877,5,3,0.844974,0.588209,0.532091
878,5,3,0.857215,0.652993,0.576308
879,5,3,0.659885,0.30212,0.562703
880,5,3,0.718261,0.3629,0.606921
881,5,3,0.617549,0.265526,0.644336
882,5,3,0.680111,0.321675,0.688553
883,5,3,0.32836,0.141668,0.674948
884,5,3,0.391677,0.149937,0.719165
885,5,3,0.28953,0.143499,0.75658
886,5,3,0.348874,0.142961,0.800798
887,5,3,0.143719,0.287865,0.787193
888,5,3,0.157792,0.236547,0.83141
889,5,3,0.141624,0.326553,0.868825
890,5,3,0.146966,0.269789,0.913043
891,5,3,0.263971,0.6156,0.899438
892,5,3,0.216758,0.548611,0.943655
893,5,3,0.300404,0.658037,0.98107
894,5,3,0.829697,0.543058,0.613723
895,5,3,0.8505,0.610286,0.657941
896,5,3,0.809007,0.497201,0.695356
897,5,3,0.83803,0.565769,0.739574
898,5,3,0.573283,0.232783,0.725968
899,5,3,0.639003,0.283378,0.770186
900,5,3,0.527814,0.204427,0.807601
901,5,3,0.595613,0.248638,0.851819
902,5,3,0.254156,0.151183,0.838213
903,5,3,0.308552,0.141848,0.882431
904,5,3,0.222819,0.164595,0.919846
905,5,3,0.271373,0.146615,0.964063
906,5,3,0.145414,0.368089,0.950458
907,5,3,0.141936,0.306812,0.994676
908,5,3,0.783242,0.451389,0.776989
909,5,3,0.820009,0.520171,0.821206
910,5,3,0.752827,0.406376,0.858621
911,5,3,0.796734,0.474242,0.902839
912,5,3,0.481888,0.180925,0.889233
913,5,3,0.550653,0.218026,0.933451
914,5,3,0.436259,0.162661,0.970866
915,5,3,0.857215,0.652993,0.909642
916,5,3,0.718261,0.3629,0.940254
917,5,3,0.768587,0.428736,0.984472
918,5,3,0.8505,0.610286,0.991274
919,5,4,0.873092,0.690066,0.031831
920,5,4,0.636789,0.869022,0.001776
921,5,4,0.562889,0.849948,0.040027
922,5,4,0.831909,0.813562,0.034563
923,5,4,0.790026,0.848296,0.072814
924,5,4,0.840243,0.802736,0.108333
925,5,4,0.801725,0.840947,0.146585
926,5,4,0.30445,0.677417,0.007241
927,5,4,0.391824,0.755159,0.04276
928,5,4,0.321068,0.694079,0.081011
929,5,4,0.654478,0.87137,0.075547
930,5,4,0.581739,0.856146,0.113798
931,5,4,0.671757,0.872732,0.149317
932,5,4,0.600371,0.8614,0.187568
933,5,4,0.847674,0.791108,0.182104
934,5,4,0.812624,0.832692,0.220355
935,5,4,0.854184,0.778707,0.255874
936,5,4,0.822694,0.823556,0.294126
937,5,4,0.152326,0.208892,0.015437
938,5,4,0.183013,0.511947,0.009973
939,5,4,0.149458,0.435412,0.048224
940,5,4,0.193565,0.531128,0.083743
941,5,4,0.156502,0.454415,0.121995
942,5,4,0.41035,0.768835,0.11653
943,5,4,0.33816,0.710226,0.154782
944,5,4,0.429113,0.781797,0.190301
945,5,4,0.355681,0.725816,0.228552
946,5,4,0.68858,0.873107,0.223088
947,5,4,0.618738,0.865696,0.261339
948,5,4,0.704904,0.872491,0.296858
949,5,4,0.636789,0.869022,0.335109
950,5,4,0.859755,0.765567,0.329645
951,5,4,0.831909,0.813562,0.367896
952,5,4,0.864372,0.751724,0.403415
953,5,4,0.840243,0.802736,0.441667
954,5,4,0.249552,0.135261,0.01817
955,5,4,0.31142,0.126893,0.056421
956,5,4,0.129304,0.277928,0.050956
957,5,4,0.145816,0.221293,0.089208
958,5,4,0.127612,0.293658,0.124727
959,5,4,0.140245,0.234433,0.162978
960,5,4,0.204929,0.550228,0.157514
961,5,4,0.164457,0.473539,0.195765
962,5,4,0.217076,0.569194,0.231284
963,5,4,0.173302,0.492733,0.269536
964,5,4,0.448065,0.794013,0.264071
965,5,4,0.373585,0.740807,0.302323
966,5,4,0.467154,0.805449,0.337842
967,5,4,0.391824,0.755159,0.376093
968,5,4,0.720684,0.870888,0.370629
969,5,4,0.654478,0.87137,0.40888
970,5,4,0.735879,0.868302,0.444399
971,5,4,0.671757,0.872732,0.48265
972,5,4,0.868022,0.737212,0.477186
973,5,4,0.847674,0.791108,0.515437
974,5,4,0.870696,0.722072,0.550956
975,5,4,0.854184,0.778707,0.589208
976,5,4,0.570887,0.218203,0.023634
977,5,4,0.475259,0.165215,0.059153
978,5,4,0.551935,0.205987,0.097404
979,5,4,0.235646,0.139792,0.09194
980,5,4,0.295096,0.127509,0.130191
981,5,4,0.222442,0.145277,0.16571
982,5,4,0.279316,0.129112,0.203962
983,5,4,0.126908,0.309934,0.198497
984,5,4,0.135628,0.248276,0.236749
985,5,4,0.127194,0.326715,0.272268
986,5,4,0.131978,0.262788,0.310519
987,5,4,0.229973,0.587976,0.305055
988,5,4,0.183013,0.511947,0.343306
989,5,4,0.243586,0.606525,0.378825
990,5,4,0.193565,0.531128,0.417077
991,5,4,0.48633,0.816074,0.411612
992,5,4,0.41035,0.768835,0.449863
993,5,4,0.505543,0.825862,0.485383
994,5,4,0.429113,0.781797,0.523634
995,5,4,0.750448,0.864739,0.51817
996,5,4,0.68858,0.873107,0.556421
997,5,4,0.764354,0.860208,0.59194
998,5,4,0.704904,0.872491,0.630191
999,5,4,0.872388,0.706342,0.624727
1000,5,4,0.859755,0.765567,0.662978
1001,5,4,0.873092,0.690066,0.698497
1002,5,4,0.864372,0.751724,0.736749
1003,5,4,0.727186,0.357272,0.026366
1004,5,4,0.782924,0.430806,0.064618
1005,5,4,0.711648,0.339715,0.100137
1006,5,4,0.770027,0.412024,0.138388
1007,5,4,0.456127,0.157179,0.132924
1008,5,4,0.532846,0.194551,0.171175
1009,5,4,0.437111,0.150052,0.206694
1010,5,4,0.51367,0.183926,0.244945
1011,5,4,0.209974,0.151704,0.239481
1012,5,4,0.264121,0.131698,0.277732
1013,5,4,0.198275,0.159053,0.313251
1014,5,4,0.249552,0.135261,0.351503
1015,5,4,0.128468,0.343955,0.346038
1016,5,4,0.129304,0.277928,0.38429
1017,5,4,0.130727,0.361609,0.419809
1018,5,4,0.127612,0.293658,0.45806
1019,5,4,0.257879,0.624792,0.452596
1020,5,4,0.204929,0.550228,0.490847
1021,5,4,0.272814,0.642728,0.526366
1022,5,4,0.217076,0.569194,0.564618
1023,5,4,0.524741,0.834785,0.559153
1024,5,4,0.448065,0.794013,0.597404
1025,5,4,0.543873,0.842821,0.632924
1026,5,4,0.467154,0.805449,0.671175
1027,5,4,0.777558,0.854723,0.66571
1028,5,4,0.720684,0.870888,0.703962
1029,5,4,0.790026,0.848296,0.739481
1030,5,4,0.735879,0.868302,0.777732
1031,5,4,0.868022,0.737212,0.810519
1032,5,4,0.870696,0.722072,0.88429
1033,5,4,0.861825,0.602031,0.06735
1034,5,4,0.872806,0.673285,0.105601
1035,5,4,0.856656,0.58342,0.14112
1036,5,4,0.871532,0.656045,0.179372
1037,5,4,0.69555,0.322583,0.173907
1038,5,4,0.756414,0.393475,0.212159
1039,5,4,0.678932,0.305921,0.247678
1040,5,4,0.742121,0.375208,0.285929
1041,5,4,0.418261,0.143854,0.280465
1042,5,4,0.494457,0.174138,0.318716
1043,5,4,0.399629,0.1386,0.354235
1044,5,4,0.475259,0.165215,0.392486
1045,5,4,0.187376,0.167308,0.387022
1046,5,4,0.235646,0.139792,0.425273
1047,5,4,0.177306,0.176444,0.460792
1048,5,4,0.222442,0.145277,0.499044
1049,5,4,0.133966,0.379629,0.493579
1050,5,4,0.126908,0.309934,0.531831
1051,5,4,0.138175,0.397969,0.56735
1052,5,4,0.127194,0.326715,0.605601
1053,5,4,0.288352,0.660285,0.600137
1054,5,4,0.229973,0.587976,0.638388
1055,5,4,0.30445,0.677417,0.673907
1056,5,4,0.243586,0.606525,0.712159
1057,5,4,0.562889,0.849948,0.706694
1058,5,4,0.48633,0.816074,0.744945
1059,5,4,0.581739,0.856146,0.780465
1060,5,4,0.505543,0.825862,0.818716
1061,5,4,0.801725,0.840947,0.813251
1062,5,4,0.750448,0.864739,0.851503
1063,5,4,0.812624,0.832692,0.887022
1064,5,4,0.764354,0.860208,0.925273
1065,5,4,0.872388,0.706342,0.95806
1066,5,4,0.850542,0.564588,0.214891
1067,5,4,0.869273,0.638391,0.253142
1068,5,4,0.843498,0.545585,0.288661
1069,5,4,0.866034,0.620371,0.326913
1070,5,4,0.66184,0.289774,0.321448
1071,5,4,0.727186,0.357272,0.3597
1072,5,4,0.644319,0.274184,0.395219
1073,5,4,0.711648,0.339715,0.43347
1074,5,4,0.381262,0.134304,0.428006
1075,5,4,0.456127,0.157179,0.466257
1076,5,4,0.363211,0.130978,0.501776
1077,5,4,0.437111,0.150052,0.540027
1078,5,4,0.168091,0.186438,0.534563
1079,5,4,0.209974,0.151704,0.572814
1080,5,4,0.159757,0.197264,0.608333
1081,5,4,0.198275,0.159053,0.646585
1082,5,4,0.143344,0.41658,0.64112
1083,5,4,0.128468,0.343955,0.679372
1084,5,4,0.149458,0.435412,0.714891
1085,5,4,0.130727,0.361609,0.753142
1086,5,4,0.321068,0.694079,0.747678
1087,5,4,0.257879,0.624792,0.785929
1088,5,4,0.33816,0.710226,0.821448
1089,5,4,0.272814,0.642728,0.8597
1090,5,4,0.600371,0.8614,0.854235
1091,5,4,0.524741,0.834785,0.892486
1092,5,4,0.618738,0.865696,0.928006
1093,5,4,0.543873,0.842821,0.966257
1094,5,4,0.822694,0.823556,0.960792
1095,5,4,0.777558,0.854723,0.999044
1096,5,4,0.835543,0.526461,0.362432
1097,5,4,0.861825,0.602031,0.400683
1098,5,4,0.826698,0.507267,0.436202
1099,5,4,0.856656,0.58342,0.474454
1100,5,4,0.626415,0.259193,0.468989
1101,5,4,0.69555,0.322583,0.507241
1102,5,4,0.608176,0.244841,0.54276
1103,5,4,0.678932,0.305921,0.581011
1104,5,4,0.345522,0.12863,0.575547
1105,5,4,0.418261,0.143854,0.613798
1106,5,4,0.328243,0.127268,0.649317
1107,5,4,0.399629,0.1386,0.687568
1108,5,4,0.152326,0.208892,0.682104
1109,5,4,0.187376,0.167308,0.720355
1110,5,4,0.145816,0.221293,0.755874
1111,5,4,0.177306,0.176444,0.794126
1112,5,4,0.156502,0.454415,0.788661
1113,5,4,0.133966,0.379629,0.826913
1114,5,4,0.164457,0.473539,0.862432
1115,5,4,0.138175,0.397969,0.900683
1116,5,4,0.355681,0.725816,0.895219
1117,5,4,0.288352,0.660285,0.93347
1118,5,4,0.373585,0.740807,0.968989
1119,5,4,0.816987,0.488053,0.509973
1120,5,4,0.850542,0.564588,0.548224
1121,5,4,0.806435,0.468872,0.583743
1122,5,4,0.843498,0.545585,0.621995
1123,5,4,0.58965,0.231165,0.61653
1124,5,4,0.66184,0.289774,0.654782
1125,5,4,0.570887,0.218203,0.690301
1126,5,4,0.644319,0.274184,0.728552
1127,5,4,0.31142,0.126893,0.723088
1128,5,4,0.381262,0.134304,0.761339
1129,5,4,0.295096,0.127509,0.796858
1130,5,4,0.363211,0.130978,0.835109
1131,5,4,0.140245,0.234433,0.829645
1132,5,4,0.168091,0.186438,0.867896
1133,5,4,0.135628,0.248276,0.903415
1134,5,4,0.159757,0.197264,0.941667
1135,5,4,0.173302,0.492733,0.936202
1136,5,4,0.143344,0.41658,0.974454
1137,5,4,0.795071,0.449772,0.657514
1138,5,4,0.835543,0.526461,0.695765
1139,5,4,0.782924,0.430806,0.731284
1140,5,4,0.826698,0.507267,0.769536
1141,5,4,0.551935,0.205987,0.764071
1142,5,4,0.626415,0.259193,0.802323
1143,5,4,0.532846,0.194551,0.837842
1144,5,4,0.608176,0.244841,0.876093
1145,5,4,0.279316,0.129112,0.870629
1146,5,4,0.345522,0.12863,0.90888
1147,5,4,0.264121,0.131698,0.944399
1148,5,4,0.328243,0.127268,0.98265
1149,5,4,0.131978,0.262788,0.977186
1150,5,4,0.872806,0.673285,0.772268
1151,5,4,0.770027,0.412024,0.805055
1152,5,4,0.816987,0.488053,0.843306
1153,5,4,0.756414,0.393475,0.878825
1154,5,4,0.806435,0.468872,0.917077
1155,5,4,0.51367,0.183926,0.911612
1156,5,4,0.58965,0.231165,0.949863
1157,5,4,0.494457,0.174138,0.985383
1158,5,4,0.871532,0.656045,0.846038
1159,5,4,0.869273,0.638391,0.919809
1160,5,4,0.742121,0.375208,0.952596
1161,5,4,0.795071,0.449772,0.990847
1162,5,4,0.866034,0.620371,0.993579
1163,6,1,0.842483,0.731561,0.013586
1164,6,1,0.836485,0.750051,0.063973
1165,6,1,0.301951,0.650358,0.040718
1166,6,1,0.642631,0.847633,0.001958
1167,6,1,0.61896,0.844077,0.052346
1168,6,1,0.747199,0.837559,0.083353
1169,6,1,0.728505,0.843269,0.133741
1170,6,1,0.291407,0.152854,0.017462
1171,6,1,0.150566,0.330897,0.02909
1172,6,1,0.186357,0.47671,0.060097
1173,6,1,0.175939,0.451317,0.110485
1174,6,1,0.442904,0.770056,0.071725
1175,6,1,0.417888,0.753142,0.122113
1176,6,1,0.569844,0.831487,0.153121
1177,6,1,0.544661,0.822519,0.203508
1178,6,1,0.819145,0.782938,0.164749
1179,6,1,0.807896,0.797159,0.215136
1180,6,1,0.848974,0.690978,0.246144
1181,6,1,0.846654,0.711835,0.296532
1182,6,1,0.606691,0.265123,0.005834
1183,6,1,0.455339,0.177481,0.036842
1184,6,1,0.48076,0.188169,0.087229
1185,6,1,0.192104,0.202841,0.04847
1186,6,1,0.204997,0.190205,0.098857
1187,6,1,0.153346,0.288165,0.129865
1188,6,1,0.157517,0.268439,0.180253
1189,6,1,0.262134,0.602819,0.141493
1190,6,1,0.244077,0.578162,0.19188
1191,6,1,0.3693,0.715359,0.222888
1192,6,1,0.345989,0.694692,0.273276
1193,6,1,0.687567,0.849172,0.234516
1194,6,1,0.66554,0.849335,0.284904
1195,6,1,0.780537,0.820778,0.315911
1196,6,1,0.764574,0.830049,0.366299
1197,6,1,0.755923,0.421838,0.025214
1198,6,1,0.772614,0.446912,0.075601
1199,6,1,0.654011,0.305308,0.106609
1200,6,1,0.676501,0.327013,0.156997
1201,6,1,0.33446,0.150665,0.118237
1202,6,1,0.357369,0.152367,0.168625
1203,6,1,0.235426,0.169951,0.199632
1204,6,1,0.252801,0.162441,0.25002
1205,6,1,0.160336,0.401445,0.21126
1206,6,1,0.155234,0.377232,0.261648
1207,6,1,0.21215,0.527731,0.292656
1208,6,1,0.198449,0.502227,0.343043
1209,6,1,0.493716,0.799479,0.304284
1210,6,1,0.468225,0.785529,0.354671
1211,6,1,0.61896,0.844077,0.385679
1212,6,1,0.594655,0.838686,0.436066
1213,6,1,0.836485,0.750051,0.397307
1214,6,1,0.828692,0.767208,0.447694
1215,6,1,0.844766,0.622768,0.094981
1216,6,1,0.848028,0.646326,0.145369
1217,6,1,0.801551,0.497773,0.176377
1218,6,1,0.813643,0.52329,0.226764
1219,6,1,0.531775,0.214471,0.188004
1220,6,1,0.557096,0.229944,0.238392
1221,6,1,0.405345,0.161314,0.2694
1222,6,1,0.430156,0.168513,0.319787
1223,6,1,0.171308,0.232792,0.281028
1224,6,1,0.180855,0.217062,0.331415
1225,6,1,0.150566,0.330897,0.362423
1226,6,1,0.151026,0.309022,0.412811
1227,6,1,0.301951,0.650358,0.374051
1228,6,1,0.281459,0.626927,0.424439
1229,6,1,0.417888,0.753142,0.455446
1230,6,1,0.393309,0.734877,0.505834
1231,6,1,0.728505,0.843269,0.467074
1232,6,1,0.708593,0.847146,0.517462
1233,6,1,0.807896,0.797159,0.54847
1234,6,1,0.795003,0.809795,0.598857
1235,6,1,0.718541,0.373073,0.257772
1236,6,1,0.737866,0.397181,0.30816
1237,6,1,0.606691,0.265123,0.339167
1238,6,1,0.6307,0.284641,0.389555
1239,6,1,0.291407,0.152854,0.350795
1240,6,1,0.312433,0.150828,0.401183
1241,6,1,0.204997,0.190205,0.432191
1242,6,1,0.219463,0.179222,0.482578
1243,6,1,0.175939,0.451317,0.443818
1244,6,1,0.16725,0.426184,0.494206
1245,6,1,0.244077,0.578162,0.525214
1246,6,1,0.227386,0.553088,0.575601
1247,6,1,0.544661,0.822519,0.536842
1248,6,1,0.51924,0.811831,0.587229
1249,6,1,0.66554,0.849335,0.618237
1250,6,1,0.642631,0.847633,0.668625
1251,6,1,0.846654,0.711835,0.629865
1252,6,1,0.842483,0.731561,0.680253
1253,6,1,0.83275,0.573816,0.327539
1254,6,1,0.839664,0.598555,0.377927
1255,6,1,0.772614,0.446912,0.408935
1256,6,1,0.78785,0.472269,0.459322
1257,6,1,0.48076,0.188169,0.420563
1258,6,1,0.506284,0.200521,0.47095
1259,6,1,0.357369,0.152367,0.501958
1260,6,1,0.38104,0.155923,0.552346
1261,6,1,0.157517,0.268439,0.513586
1262,6,1,0.163515,0.249949,0.563973
1263,6,1,0.155234,0.377232,0.594981
1264,6,1,0.151972,0.353674,0.645369
1265,6,1,0.345989,0.694692,0.606609
1266,6,1,0.323499,0.672987,0.656997
1267,6,1,0.468225,0.785529,0.688004
1268,6,1,0.442904,0.770056,0.738392
1269,6,1,0.764574,0.830049,0.699632
1270,6,1,0.747199,0.837559,0.75002
1271,6,1,0.828692,0.767208,0.781028
1272,6,1,0.819145,0.782938,0.831415
1273,6,1,0.848028,0.646326,0.478702
1274,6,1,0.849434,0.669103,0.52909
1275,6,1,0.676501,0.327013,0.49033
1276,6,1,0.698049,0.349642,0.540718
1277,6,1,0.557096,0.229944,0.571725
1278,6,1,0.582112,0.246858,0.622113
1279,6,1,0.252801,0.162441,0.583353
1280,6,1,0.271495,0.156731,0.633741
1281,6,1,0.180855,0.217062,0.664749
1282,6,1,0.192104,0.202841,0.715136
1283,6,1,0.198449,0.502227,0.676377
1284,6,1,0.186357,0.47671,0.726764
1285,6,1,0.281459,0.626927,0.757772
1286,6,1,0.262134,0.602819,0.80816
1287,6,1,0.594655,0.838686,0.7694
1288,6,1,0.569844,0.831487,0.819787
