,Calculated atomic coordinates v'
7115,0.893704
7116,0.877558
7117,0.920711
7118,0.926539
7119,0.912901
7120,0.924876
7121,0.802954
7122,0.831784
7123,0.766931
7124,0.797571
7125,0.503651
7126,0.542358
7127,0.450911
7128,0.489841
7129,0.246446
7130,0.279616
7131,0.207014
7132,0.236116
7133,0.087133
7134,0.099878
7135,0.071841
7136,0.081591
7137,0.092187
7138,0.078731
7139,0.111058
7140,0.095383
7141,0.255011
7142,0.222209
7143,0.297649
7144,0.262731
7145,0.511479
7146,0.471449
7147,0.562361
7148,0.522518
7149,0.763099
7150,0.730865
7151,0.801276
7152,0.77288
7153,0.91172
7154,0.900351
7155,0.924794
7156,0.916983
7157,0.900108
7158,0.912983
7159,0.877024
7160,0.894194
7161,0.724976
7162,0.758163
7163,0.717683
7164,0.66873
7165,0.70309
7166,0.618459
7167,0.656703
7168,0.40014
7169,0.439044
7170,0.349642
7171,0.387797
7172,0.169971
7173,0.197168
7174,0.137889
7175,0.162152
7176,0.066276
7177,0.071215
7178,0.067727
7179,0.068975
7180,0.136356
7181,0.116451
7182,0.166212
7183,0.142158
7184,0.343688
7185,0.306631
7186,0.392445
7187,0.354681
7188,0.612148
7189,0.574122
7190,0.661426
7191,0.624608
7192,0.835625
7193,0.809958
7194,0.865163
7195,0.843973
7196,0.930995
7197,0.929254
7198,0.930086
7199,0.933469
7200,0.847929
7201,0.870448
7202,0.818031
7203,0.84486
7204,0.569177
7205,0.607961
7206,0.517225
7207,0.556899
7208,0.302858
7209,0.339563
7210,0.259012
7211,0.294846
7212,0.112416
7213,0.133965
7214,0.095513
7215,0.11227
7216,0.074305
7217,0.069518
7218,0.086467
7219,0.077784
7220,0.200351
7221,0.17463
7222,0.23982
7223,0.21011
7224,0.444301
7225,0.405813
7226,0.496349
7227,0.457642
7228,0.708928
7229,0.674832
7230,0.753555
7231,0.720384
7232,0.890944
7233,0.873465
7234,0.912867
7235,0.900122
7236,0.922496
7237,0.930883
7238,0.907813
7239,0.92127
7240,0.784751
7241,0.814192
7242,0.744989
7243,0.682021
7244,0.466866
7245,0.507894
7246,0.418018
7247,0.459236
7248,0.220007
7249,0.253448
7250,0.186039
7251,0.215796
7252,0.080491
7253,0.092072
7254,0.072201
7255,0.081274
7256,0.107313
7257,0.094421
7258,0.132088
7259,0.115113
7260,0.283679
7261,0.251459
7262,0.33127
7263,0.29691
7264,0.549089
7265,0.510159
7266,0.59986
7267,0.560956
7268,0.792986
7269,0.763884
7270,0.830029
7271,0.802832
7272,0.928159
7273,0.918409
7274,0.933724
7275,0.928785
7276,0.888942
7277,0.904617
7278,0.636254
7279,0.675082
7280,0.589677
7281,0.629569
7282,0.370721
7283,0.410269
7284,0.324917
7285,0.363719
7286,0.154656
7287,0.180666
7288,0.129039
7289,0.151437
7290,0.073005
7291,0.075962
7292,0.078279
7293,0.075672
7294,0.160811
7295,0.139238
7296,0.195135
7297,0.169008
7298,0.381541
7299,0.343297
7300,0.430823
7301,0.392039
7302,0.650358
7303,0.612203
7304,0.697142
7305,0.660437
7306,0.862111
7307,0.837848
7308,0.887584
7309,0.932273
7310,0.540523
7311,0.58155
7312,0.492016
7313,0.533045
7314,0.281147
7315,0.317831
7316,0.240379
7317,0.274705
7318,0.108458
7319,0.126514
7320,0.092144
7321,0.104415
7322,0.088682
7323,0.07993
7324,0.104461
7325,0.092068
7326,0.231629
7327,0.202591
7328,0.272639
7329,0.240465
7330,0.482775
7331,0.443101
7332,0.533134
7333,0.492106
7334,0.740988
7335,0.705154
7336,0.704568
7337,0.660178
7338,0.697945
7339,0.443391
7340,0.48421
7341,0.394392
7342,0.433985
7343,0.204135
7344,0.233692
7345,0.170063
7346,0.197555
7347,0.079868
7348,0.088371
7349,0.075391
7350,0.079638
7351,0.127273
7352,0.111482
7353,0.153459
7354,0.131067
7355,0.317979
7356,0.281851
7357,0.363746
7358,0.581982
7359,0.61398
7360,0.653035
7361,0.564656
7362,0.604493
7363,0.346483
7364,0.385625
7365,0.301613
7366,0.338765
7367,0.141388
7368,0.166027
7369,0.11857
7370,0.138479
7371,0.078126
7372,0.075198
7373,0.08354
7374,0.076459
7375,0.182263
7376,0.156203
7377,0.514738
7378,0.555197
7379,0.465652
7380,0.506935
7381,0.259615
7382,0.295038
7383,0.22217
7384,0.254341
7385,0.098546
7386,0.114738
7387,0.085274
7388,0.680814
7389,0.635751
7390,0.674566
7391,0.416999
7392,0.457825
7393,0.369766
7394,0.408471
7395,0.187341
7396,0.215686
7397,0.58813
7398,0.627461
7399,0.538132
7400,0.753146
7401,0.939819
7402,0.852163
7403,0.880733
7404,0.841659
7405,0.871081
7406,0.73342
7407,0.933115
7408,0.918486
7409,0.926773
7410,0.935771
7411,0.920683
7412,0.932544
7413,0.827093
7414,0.858215
7415,0.810882
7416,0.842625
7417,0.821753
7418,0.865736
7419,0.836142
7420,0.934269
7421,0.923237
7422,0.937027
7423,0.929706
7424,0.914383
7425,0.928317
7426,0.903866
7427,0.919549
7428,0.791346
7429,0.823927
7430,0.770298
7431,0.804851
7432,0.54594
7433,0.497354
7434,0.728515
7435,0.68499
7436,0.748383
7437,0.707719
7438,0.876927
7439,0.849924
7440,0.888305
7441,0.865222
7442,0.939408
7443,0.934331
7444,0.939223
7445,0.938017
7446,0.891012
7447,0.909803
7448,0.877158
7449,0.898002
7450,0.750065
7451,0.787078
7452,0.730204
7453,0.309234
7454,0.378172
7455,0.332888
7456,0.570233
7457,0.522776
7458,0.595158
7459,0.547392
7460,0.768543
7461,0.729426
7462,0.787755
7463,0.748842
7464,0.900553
7465,0.878888
7466,0.911734
7467,0.89285
7468,0.93826
7469,0.940565
7470,0.93523
7471,0.941978
7472,0.862794
7473,0.888814
7474,0.080451
7475,0.208654
7476,0.176073
7477,0.229702
7478,0.195149
7479,0.402749
7480,0.356388
7481,0.427013
7482,0.379358
7483,0.619408
7484,0.571116
7485,0.641252
7486,0.593542
7487,0.804763
7488,0.768085
7489,0.822923
7490,0.788267
7491,0.921347
7492,0.905022
7493,0.930461
7494,0.914051
7495,0.931892
7496,0.060777
7497,0.061983
7498,0.108988
7499,0.090197
7500,0.122842
7501,0.101998
7502,0.249935
7503,0.212922
7504,0.269796
7505,0.229929
7506,0.4508
7507,0.401988
7508,0.473524
7509,0.424849
7510,0.66289
7511,0.616991
7512,0.686083
7513,0.64106
7514,0.840648
7515,0.80637
7516,0.85428
7517,0.251159
7518,0.099447
7519,0.121112
7520,0.088266
7521,0.10715
7522,0.06174
7523,0.059435
7524,0.06477
7525,0.058022
7526,0.137206
7527,0.111186
7528,0.147838
7529,0.119267
7530,0.289084
7531,0.246854
7532,0.309448
7533,0.26658
7534,0.497799
7535,0.449486
7536,0.522646
7537,0.473077
7538,0.708364
7539,0.358748
7540,0.406458
7541,0.195237
7542,0.231915
7543,0.177077
7544,0.211733
7545,0.078653
7546,0.094978
7547,0.069539
7548,0.085949
7549,0.068108
7550,0.060181
7551,0.073227
7552,0.064229
7553,0.158341
7554,0.128919
7555,0.172907
7556,0.141784
7557,0.331826
7558,0.287023
7559,0.354365
7560,0.598012
7561,0.526476
7562,0.575151
7563,0.33711
7564,0.383009
7565,0.313917
7566,0.35894
7567,0.159352
7568,0.19363
7569,0.14572
7570,0.178247
7571,0.066885
7572,0.081514
7573,0.065731
7574,0.076763
7575,0.079316
7576,0.067456
7577,0.085617
7578,0.071683
7579,0.189118
7580,0.157375
7581,0.710916
7582,0.690552
7583,0.502201
7584,0.550514
7585,0.477354
7586,0.526924
7587,0.291636
7588,0.337058
7589,0.271485
7590,0.31501
7591,0.134264
7592,0.163858
7593,0.123073
7594,0.150076
7595,0.062973
7596,0.070294
7597,0.060592
7598,0.096134
7599,0.668174
7600,0.712977
7601,0.645635
7602,0.690766
7603,0.45406
7604,0.502646
7605,0.429767
7606,0.477224
7607,0.251617
7608,0.292281
7609,0.231457
7610,0.270574
7611,0.111695
7612,0.134778
7613,0.621828
7614,0.667112
7615,0.597252
7616,0.643612
7617,0.404842
7618,0.452608
7619,0.380592
7620,0.428884
7621,0.212245
7622,0.572987
7623,0.620642
7624,0.5492
7625,0.834979
7626,0.852796
7627,0.917427
7628,0.894773
7629,0.900032
7630,0.754663
7631,0.766014
7632,0.426784
7633,0.668829
7634,0.768324
7635,0.75996
7636,0.901854
7637,0.898157
7638,0.918464
7639,0.920455
7640,0.851471
7641,0.858632
7642,0.784737
7643,0.792788
7644,0.207211
7645,0.303485
7646,0.293938
7647,0.544596
7648,0.53337
7649,0.648139
7650,0.637483
7651,0.839233
7652,0.833887
7653,0.893115
7654,0.888249
7655,0.909594
7656,0.912595
7657,0.870285
7658,0.875793
7659,0.079936
7660,0.081764
7661,0.129715
7662,0.124206
7663,0.192515
7664,0.185812
7665,0.404925
7666,0.393708
7667,0.510694
7668,0.498981
7669,0.741731
7670,0.731656
7671,0.818935
7672,0.810472
7673,0.920064
7674,0.918236
7675,0.916599
7676,0.916871
7677,0.807485
7678,0.814188
7679,0.725221
7680,0.735559
7681,0.385457
7682,0.397183
7683,0.181065
7684,0.189528
7685,0.121983
7686,0.128394
7687,0.083401
7688,0.083129
7689,0.117414
7690,0.112671
7691,0.274779
7692,0.264441
7693,0.370805
7694,0.359362
7695,0.614543
7696,0.602818
7697,0.710319
7698,0.699137
7699,0.878017
7700,0.871606
7701,0.912719
7702,0.908808
7703,0.882586
7704,0.887329
7705,0.82865
7706,0.834979
7707,0.640638
7708,0.525246
7709,0.538308
7710,0.289681
7711,0.300863
7712,0.207073
7713,0.215197
7714,0.087281
7715,0.091192
7716,0.082102
7717,0.082574
7718,0.17135
7719,0.165021
7720,0.245337
7721,0.233986
7722,0.474754
7723,0.461692
7724,0.578593
7725,0.566972
7726,0.792927
7727,0.784803
7728,0.858592
7729,0.852796
7730,0.917898
7731,0.917426
7732,0.894773
7733,0.900032
7734,0.754663
7735,0.766014
7736,0.664898
7737,0.676574
7738,0.421407
7739,0.433028
7740,0.321224
7741,0.331171
7742,0.141408
7743,0.147204
7744,0.098146
7745,0.101844
7746,0.105228
7747,0.099968
7748,0.148529
7749,0.141368
7750,0.335102
7751,0.323426
7752,0.437776
7753,0.426784
7754,0.678776
7755,0.668829
7756,0.768324
7757,0.75996
7758,0.901854
7759,0.898157
7760,0.918464
7761,0.920455
7762,0.851471
7763,0.858632
7764,0.784737
7765,0.792788
7766,0.562224
7767,0.573216
7768,0.455404
7769,0.46663
7770,0.231676
7771,0.24004
7772,0.160767
7773,0.166113
7774,0.081536
7775,0.079545
7776,0.090406
7777,0.087405
7778,0.215263
7779,0.207212
7780,0.303486
7781,0.293938
7782,0.544596
7783,0.53337
7784,0.648139
7785,0.637483
7786,0.839233
7787,0.833887
7788,0.893115
7789,0.888249
7790,0.909595
7791,0.912595
7792,0.870285
7793,0.875793
7794,0.696514
7795,0.706062
7796,0.595076
7797,0.606293
7798,0.351861
7799,0.362517
7800,0.258269
7801,0.268344
7802,0.106885
7803,0.111751
7804,0.079936
7805,0.081764
7806,0.129715
7807,0.124207
7808,0.192515
7809,0.185812
7810,0.404925
7811,0.393708
7812,0.510694
7813,0.498981
7814,0.741731
7815,0.731656
7816,0.818935
7817,0.810472
7818,0.920064
7819,0.918236
7820,0.916599
7821,0.916871
7822,0.807485
7823,0.814188
7824,0.725221
7825,0.735559
7826,0.489306
7827,0.501019
7828,0.385457
7829,0.397183
7830,0.181065
7831,0.189528
7832,0.121983
7833,0.128394
7834,0.083401
7835,0.083129
7836,0.117414
7837,0.112671
7838,0.274779
7839,0.264441
7840,0.370805
7841,0.359362
7842,0.614543
7843,0.602817
7844,0.710319
7845,0.699137
7846,0.878017
7847,0.871606
7848,0.912719
7849,0.908808
7850,0.882586
7851,0.887329
7852,0.828649
7853,0.834979
7854,0.629195
7855,0.640638
7856,0.525246
7857,0.538308
7858,0.289681
7859,0.300863
7860,0.207073
7861,0.215197
7862,0.087281
7863,0.091192
7864,0.082102
7865,0.082574
7866,0.17135
7867,0.165021
7868,0.245337
7869,0.233986
7870,0.474754
7871,0.461692
7872,0.578592
7873,0.566972
7874,0.792928
7875,0.784803
7876,0.858592
7877,0.852796
7878,0.917898
7879,0.917427
7880,0.894772
7881,0.900032
7882,0.754663
7883,0.766014
7884,0.664898
7885,0.676574
7886,0.421408
7887,0.433028
7888,0.321224
7889,0.331171
7890,0.141408
7891,0.147204
7892,0.098146
7893,0.101843
7894,0.105227
7895,0.099968
7896,0.148529
7897,0.141368
7898,0.335102
7899,0.323426
7900,0.437776
7901,0.426784
7902,0.678776
7903,0.668829
7904,0.768323
7905,0.75996
7906,0.901854
7907,0.898157
7908,0.918464
7909,0.920455
7910,0.851471
7911,0.858632
7912,0.784737
7913,0.792788
7914,0.562224
7915,0.573216
7916,0.455404
7917,0.46663
7918,0.231677
7919,0.24004
7920,0.160767
7921,0.166113
7922,0.081536
7923,0.079545
7924,0.090406
7925,0.087405
7926,0.215263
7927,0.207212
7928,0.303486
7929,0.293938
7930,0.544596
7931,0.53337
7932,0.648139
7933,0.637483
7934,0.839233
7935,0.833887
7936,0.893115
7937,0.888249
7938,0.909594
7939,0.912595
7940,0.870285
7941,0.875793
7942,0.696514
7943,0.706062
7944,0.595076
7945,0.606293
7946,0.35186
7947,0.362517
7948,0.258269
7949,0.268344
7950,0.106885
7951,0.111751
7952,0.079936
7953,0.081763
7954,0.129715
7955,0.124207
7956,0.192515
7957,0.185812
7958,0.404924
7959,0.393707
7960,0.510694
7961,0.498981
7962,0.741731
7963,0.731656
7964,0.818935
7965,0.810472
7966,0.920064
7967,0.918237
7968,0.916599
7969,0.916871
7970,0.807485
7971,0.814188
7972,0.725221
7973,0.735559
7974,0.489306
7975,0.501019
7976,0.385457
7977,0.397183
7978,0.181065
7979,0.189528
7980,0.121983
7981,0.128394
7982,0.083401
7983,0.083129
7984,0.117414
7985,0.112671
7986,0.274779
7987,0.264441
7988,0.370805
7989,0.359362
7990,0.614543
7991,0.602817
7992,0.710319
7993,0.699137
7994,0.878017
7995,0.871606
7996,0.912719
7997,0.908808
7998,0.882586
7999,0.887329
8000,0.82865
8001,0.629195
8002,0.640638
8003,0.525246
8004,0.538308
8005,0.289681
8006,0.300863
8007,0.207073
8008,0.215197
8009,0.087281
8010,0.091192
8011,0.082102
8012,0.082574
8013,0.17135
8014,0.165021
8015,0.245337
8016,0.233986
8017,0.474754
8018,0.461692
8019,0.578592
8020,0.566972
8021,0.792927
8022,0.784803
8023,0.858592
8024,0.917898
8025,0.664898
8026,0.676574
8027,0.421407
8028,0.433028
8029,0.321224
8030,0.331171
8031,0.141408
8032,0.147204
8033,0.098146
8034,0.101844
8035,0.105227
8036,0.099968
8037,0.148529
8038,0.141368
8039,0.335102
8040,0.323426
8041,0.437776
8042,0.678776
8043,0.562224
8044,0.573216
8045,0.455404
8046,0.46663
8047,0.231676
8048,0.24004
8049,0.160767
8050,0.166113
8051,0.081536
8052,0.079545
8053,0.090405
8054,0.087405
8055,0.215263
8056,0.696514
8057,0.706062
8058,0.595075
8059,0.606293
8060,0.351861
8061,0.362517
8062,0.258269
8063,0.268344
8064,0.106885
8065,0.111751
8066,0.489306
8067,0.501019
8068,0.629195
8069,0.840288
8070,0.877612
8071,0.926119
8072,0.901259
8073,0.908059
8074,0.7666
8075,0.783242
8076,0.713657
8077,0.799951
8078,0.78375
8079,0.916405
8080,0.911253
8081,0.92879
8082,0.928781
8083,0.863598
8084,0.874444
8085,0.812455
8086,0.826501
8087,0.34446
8088,0.597829
8089,0.576805
8090,0.677324
8091,0.657701
8092,0.854572
8093,0.842514
8094,0.897293
8095,0.888747
8096,0.920551
8097,0.924039
8098,0.893116
8099,0.901485
8100,0.749049
8101,0.766491
8102,0.073881
8103,0.159712
8104,0.233401
8105,0.216758
8106,0.449494
8107,0.427998
8108,0.535089
8109,0.514151
8110,0.750526
8111,0.733613
8112,0.815297
8113,0.799986
8114,0.922878
8115,0.917915
8116,0.928827
8117,0.929056
8118,0.851739
8119,0.864749
8120,0.799999
8121,0.81523
8122,0.122388
8123,0.083595
8124,0.088747
8125,0.098742
8126,0.091941
8127,0.136402
8128,0.125556
8129,0.305011
8130,0.286343
8131,0.386603
8132,0.365788
8133,0.618725
8134,0.597788
8135,0.696491
8136,0.67657
8137,0.866674
8138,0.852722
8139,0.902946
8140,0.894248
8141,0.915445
8142,0.920312
8143,0.885935
8144,0.894856
8145,0.733801
8146,0.75173
8147,0.402171
8148,0.423195
8149,0.200049
8150,0.216249
8151,0.145428
8152,0.157486
8153,0.07121
8154,0.071219
8155,0.079449
8156,0.075961
8157,0.187546
8158,0.173499
8159,0.250952
8160,0.233509
8161,0.470908
8162,0.449102
8163,0.555487
8164,0.534001
8165,0.765806
8166,0.748357
8167,0.826361
8168,0.812901
8169,0.924468
8170,0.922086
8171,0.927661
8172,0.92957
8173,0.841943
8174,0.854557
8175,0.784685
8176,0.800394
8177,0.65554
8178,0.550506
8179,0.572002
8180,0.322676
8181,0.342299
8182,0.249473
8183,0.266386
8184,0.102706
8185,0.111253
8186,0.077122
8187,0.082085
8188,0.106884
8189,0.098515
8190,0.148261
8191,0.135251
8192,0.324295
8193,0.304133
8194,0.406189
8195,0.385036
8196,0.636938
8197,0.617129
8198,0.714357
8199,0.69575
8200,0.877089
8201,0.866904
8202,0.912427
8203,0.906257
8204,0.910424
8205,0.916927
8206,0.876256
8207,0.884767
8208,0.714982
8209,0.733034
8210,0.694989
8211,0.464911
8212,0.485849
8213,0.381275
8214,0.402212
8215,0.184703
8216,0.200014
8217,0.133326
8218,0.147278
8219,0.071173
8220,0.070944
8221,0.084555
8222,0.079688
8223,0.200001
8224,0.18477
8225,0.2662
8226,0.24827
8227,0.491341
8228,0.469338
8229,0.575752
8230,0.555023
8231,0.783823
8232,0.767044
8233,0.843025
8234,0.828952
8235,0.929527
8236,0.926848
8237,0.924251
8238,0.827483
8239,0.613397
8240,0.634212
8241,0.529092
8242,0.550898
8243,0.303509
8244,0.32343
8245,0.234194
8246,0.251643
8247,0.097054
8248,0.105752
8249,0.075532
8250,0.077914
8251,0.114066
8252,0.105144
8253,0.158057
8254,0.145443
8255,0.343383
8256,0.323647
8257,0.427595
8258,0.406316
8259,0.657311
8260,0.637789
8261,0.733473
8262,0.715209
8263,0.888479
8264,0.675705
8265,0.695867
8266,0.444513
8267,0.465999
8268,0.363062
8269,0.382871
8270,0.173638
8271,0.187099
8272,0.122911
8273,0.133096
8274,0.072339
8275,0.07043
8276,0.089576
8277,0.083073
8278,0.215315
8279,0.199606
8280,0.285018
8281,0.266966
8282,0.513209
8283,0.491907
8284,0.593811
8285,0.614964
8286,0.508659
8287,0.530662
8288,0.285643
8289,0.30425
8290,0.216177
8291,0.232955
8292,0.087573
8293,0.093743
8294,0.070473
8295,0.073152
8296,0.123744
8297,0.115234
8298,0.172517
8299,0.364867
8300,0.656617
8301,0.676353
8302,0.424248
8303,0.444977
8304,0.342689
8305,0.362211
8306,0.156975
8307,0.171048
8308,0.111521
8309,0.075749
8310,0.572405
8311,0.593684
8312,0.486791
8313,0.508093
8314,0.266527
8315,0.284791
8316,0.635133
8317,0.843035
8318,0.929022
8319,0.903364
8320,0.913562
8321,0.78247
8322,0.807276
8323,0.739821
8324,0.768122
8325,0.842006
8326,0.934558
8327,0.930645
8328,0.935553
8329,0.934821
8330,0.878407
8331,0.894624
8332,0.850886
8333,0.870285
8334,0.725731
8335,0.677339
8336,0.753267
8337,0.724872
8338,0.8906
8339,0.872638
8340,0.909797
8341,0.895587
8342,0.931107
8343,0.935599
8344,0.920348
8345,0.929022
8346,0.81898
8347,0.843035
8348,0.78247
8349,0.807276
8350,0.353004
8351,0.320656
8352,0.560729
8353,0.526183
8354,0.61259
8355,0.578363
8356,0.795704
8357,0.768845
8358,0.830732
8359,0.806642
8360,0.924912
8361,0.915917
8362,0.934558
8363,0.930645
8364,0.903364
8365,0.913562
8366,0.878407
8367,0.894624
8368,0.739821
8369,0.768122
8370,0.725731
8371,0.070978
8372,0.156965
8373,0.21753
8374,0.192724
8375,0.40469
8376,0.370584
8377,0.456602
8378,0.42161
8379,0.663127
8380,0.629442
8381,0.709355
8382,0.677339
8383,0.862083
8384,0.842006
8385,0.8906
8386,0.872638
8387,0.935553
8388,0.934821
8389,0.931107
8390,0.935599
8391,0.850886
8392,0.870285
8393,0.81898
8394,0.843035
8395,0.065442
8396,0.069355
8397,0.096636
8398,0.086438
8399,0.121593
8400,0.105376
8401,0.260179
8402,0.231878
8403,0.305758
8404,0.274269
8405,0.508678
8406,0.472932
8407,0.560729
8408,0.526183
8409,0.753267
8410,0.724872
8411,0.795704
8412,0.768845
8413,0.909797
8414,0.895587
8415,0.924912
8416,0.915917
8417,0.920348
8418,0.929022
8419,0.903364
8420,0.913562
8421,0.78247
8422,0.807276
8423,0.739821
8424,0.768122
8425,0.322661
8426,0.157994
8427,0.1094
8428,0.127362
8429,0.064447
8430,0.065179
8431,0.068893
8432,0.064401
8433,0.149114
8434,0.129715
8435,0.18102
8436,0.156965
8437,0.353004
8438,0.320656
8439,0.40469
8440,0.370584
8441,0.61259
8442,0.578363
8443,0.663127
8444,0.629442
8445,0.830732
8446,0.806642
8447,0.862083
8448,0.842006
8449,0.934558
8450,0.930645
8451,0.935553
8452,0.934821
8453,0.878407
8454,0.894624
8455,0.850886
8456,0.870285
8457,0.725731
8458,0.439271
8459,0.473817
8460,0.246733
8461,0.275128
8462,0.204296
8463,0.231155
8464,0.090203
8465,0.104413
8466,0.075088
8467,0.084083
8468,0.079652
8469,0.070978
8470,0.096636
8471,0.086438
8472,0.21753
8473,0.192724
8474,0.260179
8475,0.231878
8476,0.456602
8477,0.42161
8478,0.508678
8479,0.472932
8480,0.709355
8481,0.677339
8482,0.753267
8483,0.724872
8484,0.8906
8485,0.872638
8486,0.909797
8487,0.895587
8488,0.931107
8489,0.935599
8490,0.920348
8491,0.81898
8492,0.646996
8493,0.679344
8494,0.59531
8495,0.629416
8496,0.38741
8497,0.421637
8498,0.336873
8499,0.370558
8500,0.169268
8501,0.193358
8502,0.137917
8503,0.157994
8504,0.065442
8505,0.069355
8506,0.064447
8507,0.065179
8508,0.121593
8509,0.105376
8510,0.149114
8511,0.129715
8512,0.305758
8513,0.274269
8514,0.353004
8515,0.320656
8516,0.560729
8517,0.526183
8518,0.61259
8519,0.578363
8520,0.795704
8521,0.768845
8522,0.830732
8523,0.806642
8524,0.924912
8525,0.915917
8526,0.543398
8527,0.57839
8528,0.491322
8529,0.527068
8530,0.290645
8531,0.322661
8532,0.246733
8533,0.275128
8534,0.1094
8535,0.127362
8536,0.090203
8537,0.104413
8538,0.068893
8539,0.064401
8540,0.079652
8541,0.070978
8542,0.18102
8543,0.156965
8544,0.21753
8545,0.192724
8546,0.40469
8547,0.370584
8548,0.456602
8549,0.42161
8550,0.663127
8551,0.629442
8552,0.709355
8553,0.862083
8554,0.694242
8555,0.646996
8556,0.679344
8557,0.439271
8558,0.473817
8559,0.38741
8560,0.421637
8561,0.204296
8562,0.231155
8563,0.169268
8564,0.193358
8565,0.075088
8566,0.084083
8567,0.065442
8568,0.069355
8569,0.096636
8570,0.086438
8571,0.121593
8572,0.105376
8573,0.260179
8574,0.231878
8575,0.305758
8576,0.274269
8577,0.508678
8578,0.472932
8579,0.59531
8580,0.629416
8581,0.543398
8582,0.57839
8583,0.336873
8584,0.370558
8585,0.290645
8586,0.322661
8587,0.137917
8588,0.157994
8589,0.1094
8590,0.127362
8591,0.064447
8592,0.065179
8593,0.068893
8594,0.064401
8595,0.149114
8596,0.129715
8597,0.18102
8598,0.694242
8599,0.491322
8600,0.527068
8601,0.439271
8602,0.473817
8603,0.246733
8604,0.275128
8605,0.204296
8606,0.231155
8607,0.090203
8608,0.104413
8609,0.075088
8610,0.084083
8611,0.079652
8612,0.646996
8613,0.679344
8614,0.59531
8615,0.629416
8616,0.38741
8617,0.421637
8618,0.336873
8619,0.370558
8620,0.169268
8621,0.193358
8622,0.137917
8623,0.543398
8624,0.57839
8625,0.491322
8626,0.527068
8627,0.290645
8628,0.694242
8629,0.843599
8630,0.903534
8631,0.915755
8632,0.788923
8633,0.817018
8634,0.757793
8635,0.788231
8636,0.869109
8637,0.942357
8638,0.936772
8639,0.937349
8640,0.938487
8641,0.884915
8642,0.902199
8643,0.865071
8644,0.886218
8645,0.724761
8646,0.757729
8647,0.725447
8648,0.791681
8649,0.760342
8650,0.905185
8651,0.887301
8652,0.918796
8653,0.906356
8654,0.934654
8655,0.940001
8656,0.92972
8657,0.937347
8658,0.84313
8659,0.866176
8660,0.818093
8661,0.384426
8662,0.619374
8663,0.580835
8664,0.657035
8665,0.61919
8666,0.81928
8667,0.791747
8668,0.846101
8669,0.819686
8670,0.932356
8671,0.921299
8672,0.939312
8673,0.933871
8674,0.91771
8675,0.930033
8676,0.275513
8677,0.242387
8678,0.462521
8679,0.422643
8680,0.501742
8681,0.46195
8682,0.693325
8683,0.656675
8684,0.72751
8685,0.6927
8686,0.869142
8687,0.84637
8688,0.890748
8689,0.059345
8690,0.13537
8691,0.113961
8692,0.156915
8693,0.133711
8694,0.30971
8695,0.274255
8696,0.345849
8697,0.309386
8698,0.541343
8699,0.501649
8700,0.580625
8701,0.541531
8702,0.760728
8703,0.727776
8704,0.068336
8705,0.079633
8706,0.070345
8707,0.063507
8708,0.082248
8709,0.069956
8710,0.181659
8711,0.156021
8712,0.210897
8713,0.183499
8714,0.38408
8715,0.34644
8716,0.423079
8717,0.343186
8718,0.154034
8719,0.18022
8720,0.131067
8721,0.15374
8722,0.061727
8723,0.067385
8724,0.058126
8725,0.062815
8726,0.096112
8727,0.083562
8728,0.115355
8729,0.098476
8730,0.242977
8731,0.212203
8732,0.458675
8733,0.498353
8734,0.272256
8735,0.307094
8736,0.239127
8737,0.271943
8738,0.110072
8739,0.131073
8740,0.094593
8741,0.112224
8742,0.061169
8743,0.060952
8744,0.065234
8745,0.653905
8746,0.6904
8747,0.616055
8748,0.653793
8749,0.419304
8750,0.4585
8751,0.380335
8752,0.419021
8753,0.208191
8754,0.239302
8755,0.180428
8756,0.208331
8757,0.081163
8758,0.094211
8759,0.576998
8760,0.615948
8761,0.537416
8762,0.576723
8763,0.342702
8764,0.380339
8765,0.306358
8766,0.689793
8767,0.497734
8768,0.537919
8769,0.841951
8770,0.903949
8771,0.921271
8772,0.793221
8773,0.824228
8774,0.77217
8775,0.804813
8776,0.891974
8777,0.945845
8778,0.945287
8779,0.945638
8780,0.890723
8781,0.909387
8782,0.875942
8783,0.897401
8784,0.747879
8785,0.782309
8786,0.723191
8787,0.759393
8788,0.825926
8789,0.795136
8790,0.922461
8791,0.904907
8792,0.928813
8793,0.916057
8794,0.940654
8795,0.946039
8796,0.937283
8797,0.944499
8798,0.860386
8799,0.885043
8800,0.844159
8801,0.870348
8802,0.735371
8803,0.635819
8804,0.70159
8805,0.661929
8806,0.84344
8807,0.814679
8808,0.861901
8809,0.836208
8810,0.93766
8811,0.926276
8812,0.94319
8813,0.935095
8814,0.93044
8815,0.941396
8816,0.922386
8817,0.934249
8818,0.824114
8819,0.852063
8820,0.804482
8821,0.833889
8822,0.341464
8823,0.301778
8824,0.52356
8825,0.480214
8826,0.551707
8827,0.50879
8828,0.725947
8829,0.688885
8830,0.75109
8831,0.714326
8832,0.878035
8833,0.854194
8834,0.892766
8835,0.871315
8836,0.947135
8837,0.941801
8838,0.947171
8839,0.942876
8840,0.909758
8841,0.923541
8842,0.895651
8843,0.912367
8844,0.782219
8845,0.812959
8846,0.759377
8847,0.793522
8848,0.158049
8849,0.206779
8850,0.175772
8851,0.367718
8852,0.326859
8853,0.395308
8854,0.354287
8855,0.580374
8856,0.538236
8857,0.608453
8858,0.566568
8859,0.774699
8860,0.73995
8861,0.796817
8862,0.762603
